核警单编号	,报警原因	,处警结果	,事件编号	,用户级别	,口令	,用户编号	,单位负责人	,负责人手机	,用户名称	,用户地址	,事件类型	,事件描述	,报警时间	,报警位置	,接警时间	,接警员	,备注
2018073109555578383037359974	,111用户试机	,	,2018073109452000010000880599	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:45:20	,0001	,2018-07-31 09:55:05	,thlhd01	,	
2018073109555514095065321741	,111用户试机	,	,2018073109425100010000880523	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:42:51	,0001	,2018-07-31 09:55:05	,thlhd01	,	
2018073109555584369543922895	,111用户试机	,	,2018073109425200010000880556	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:42:52	,0001	,2018-07-31 09:55:05	,thlhd01	,	
2018073109555762656283838235	,111用户试机	,	,2018073109431400010000880550	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:43:14	,0001	,2018-07-31 09:55:05	,thlhd01	,	
2018073109555821436943892356	,111用户试机	,	,2018073109431700010000880530	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:43:17	,0001	,2018-07-31 09:55:05	,thlhd01	,	
2018073109560063801153909777	,111用户试机	,	,2018073109442400010000880577	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:24	,0001	,2018-07-31 09:55:05	,thlhd01	,	
2018073109560229470547012027	,111用户试机	,	,2018073109445600010000880584	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:56	,0001	,2018-07-31 09:55:05	,thlhd01	,	
2018073109560257406213637605	,111用户试机	,	,2018073109450600010000880561	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:45:06	,0001	,2018-07-31 09:55:05	,thlhd01	,	
2018073109560321672085516088	,111用户试机	,	,2018073109452000010000880567	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:45:20	,0001	,2018-07-31 09:55:05	,thlhd01	,	
2018073109560413352949925614	,111用户试机	,	,2018073109425100010000880535	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:42:51	,0001	,2018-07-31 09:55:05	,thlhd01	,	
2018073109560439243888903699	,111用户试机	,	,2018073109425400010000880515	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:42:54	,0001	,2018-07-31 09:55:05	,thlhd01	,	
2018073109560870636813560203	,111用户试机	,	,2018073109443900010000880588	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:39	,0001	,2018-07-31 09:55:05	,thlhd01	,	
2018073109560844392734227090	,111用户试机	,	,2018073109444100010000880553	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:41	,0001	,2018-07-31 09:55:05	,thlhd01	,	
2018073109560951592707714036	,111用户试机	,	,2018073109444500010000880597	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:45	,0001	,2018-07-31 09:55:05	,thlhd01	,	
2018073109561036093392124875	,111用户试机	,	,2018073109444900010000880559	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:49	,0001	,2018-07-31 09:55:05	,thlhd01	,	
2018073109561090736416410790	,111用户试机	,	,2018073109445600010000880592	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:56	,0001	,2018-07-31 09:55:05	,thlhd01	,	
2018073109561118880468054636	,111用户试机	,	,2018073109451900010000880523	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:45:19	,0001	,2018-07-31 09:55:05	,thlhd01	,	
2018073109561292134324621629	,111用户试机	,	,2018073109450700010000880523	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:45:07	,0001	,2018-07-31 09:55:05	,thlhd01	,	
2018073109561220580087834371	,111用户试机	,	,2018073109425900010000880527	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:42:59	,0001	,2018-07-31 09:55:05	,thlhd01	,	
2018073109561632910505713234	,111用户试机	,	,2018073109443900010000880557	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:39	,0001	,2018-07-31 09:55:05	,thlhd01	,	
2018073109562064935736624499	,111用户试机	,	,2018073109430400010000880523	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:43:04	,0001	,2018-07-31 09:55:05	,thlhd01	,	
2018073109562136046546932428	,111用户试机	,	,2018073109425000010000880581	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:42:50	,0001	,2018-07-31 09:55:05	,thlhd01	,	
2018073109562453890644542542	,111用户试机	,	,2018073109442400010000880592	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:24	,0001	,2018-07-31 09:55:05	,thlhd01	,	
2018073109562610108394457277	,111用户试机	,	,2018073109445100010000880519	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:51	,0001	,2018-07-31 09:55:05	,thlhd01	,	
2018073109562635540219104329	,111用户试机	,	,2018073109444900010000880537	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:49	,0001	,2018-07-31 09:55:05	,thlhd01	,	
2018073109562774261292218328	,111用户试机	,	,2018073109445700010000880589	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:57	,0001	,2018-07-31 09:55:05	,thlhd01	,	
2018073109562775043921458872	,111用户试机	,	,2018073109451900010000880529	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:45:19	,0001	,2018-07-31 09:55:05	,thlhd01	,	
2018073109562857288372243489	,111用户试机	,	,2018073109450700010000880557	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:45:07	,0001	,2018-07-31 09:55:05	,thlhd01	,	
2018073109563158340402578867	,111用户试机	,	,2018073109441100010000880517	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:11	,0001	,2018-07-31 09:55:05	,thlhd01	,	
2018073109563492941241664112	,111用户试机	,	,2018073109445800010000880524	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:58	,0001	,2018-07-31 09:55:05	,thlhd01	,	
2018073109563417668528954281	,111用户试机	,	,2018073109450100010000880598	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:45:01	,0001	,2018-07-31 09:55:05	,thlhd01	,	
2018073109563930392858337156	,111用户试机	,	,2018073109441300010000880516	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:13	,0001	,2018-07-31 09:55:05	,thlhd01	,	
2018073109564095689888335036	,111用户试机	,	,2018073109441600010000880540	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:16	,0001	,2018-07-31 09:55:05	,thlhd01	,	
2018073109564137549592404713	,111用户试机	,	,2018073109442300010000880581	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:23	,0001	,2018-07-31 09:55:05	,thlhd01	,	
2018073109564140841282675567	,111用户试机	,	,2018073109443000010000880538	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:30	,0001	,2018-07-31 09:55:05	,thlhd01	,	
2018073109564285210174779694	,111用户试机	,	,2018073109443200010000880551	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:32	,0001	,2018-07-31 09:55:05	,thlhd01	,	
2018073109564420416765488937	,111用户试机	,	,2018073109450300010000880515	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:45:03	,0001	,2018-07-31 09:55:05	,thlhd01	,	
2018073109550757784208568459	,111用户试机	,	,2018073109425400010000880598	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:42:54	,0001	,2018-07-31 09:55:05	,thlhd01	,	
2018073109550853213176523313	,111用户试机	,	,2018073109425800010000880539	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:42:58	,0001	,2018-07-31 09:55:05	,thlhd01	,	
2018073109550816997628411611	,111用户试机	,	,2018073109430100010000880576	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:43:01	,0001	,2018-07-31 09:55:05	,thlhd01	,	
2018073109551014575205905573	,111用户试机	,	,2018073109431200010000880552	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:43:12	,0001	,2018-07-31 09:55:05	,thlhd01	,	
2018073109551258398397791567	,111用户试机	,	,2018073109432100010000880525	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:43:21	,0001	,2018-07-31 09:55:05	,thlhd01	,	
2018073109551562776893159607	,111用户试机	,	,2018073109444500010000880547	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:45	,0001	,2018-07-31 09:55:05	,thlhd01	,	
2018073109551640286613064305	,111用户试机	,	,2018073109444600010000880546	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:46	,0001	,2018-07-31 09:55:05	,thlhd01	,	
2018073109551629208213440930	,111用户试机	,	,2018073109444800010000880564	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:48	,0001	,2018-07-31 09:55:05	,thlhd01	,	
2018073109551936800022550936	,111用户试机	,	,2018073109450400010000880568	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:45:04	,0001	,2018-07-31 09:55:05	,thlhd01	,	
2018073109552013330789704368	,111用户试机	,	,2018073109445000010000880520	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:50	,0001	,2018-07-31 09:55:05	,thlhd01	,	
2018073109552063983654416794	,111用户试机	,	,2018073109451200010000880543	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:45:12	,0001	,2018-07-31 09:55:05	,thlhd01	,	
2018073109552372797214693179	,111用户试机	,	,2018073109452200010000880538	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:45:22	,0001	,2018-07-31 09:55:05	,thlhd01	,	
2018073109553125326873302117	,111用户试机	,	,2018073109441200010000880523	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:12	,0001	,2018-07-31 09:55:05	,thlhd01	,	
2018073109553146573367144465	,111用户试机	,	,2018073109441200010000880574	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:12	,0001	,2018-07-31 09:55:05	,thlhd01	,	
2018073109553117462812933208	,111用户试机	,	,2018073109441700010000880563	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:17	,0001	,2018-07-31 09:55:05	,thlhd01	,	
2018073109553292258461661672	,111用户试机	,	,2018073109442900010000880514	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:29	,0001	,2018-07-31 09:55:05	,thlhd01	,	
2018073109553414905215827185	,111用户试机	,	,2018073109445100010000880531	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:51	,0001	,2018-07-31 09:55:05	,thlhd01	,	
2018073109553715963182400434	,111用户试机	,	,2018073109451300010000880579	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:45:13	,0001	,2018-07-31 09:55:05	,thlhd01	,	
2018073109553769736504641210	,111用户试机	,	,2018073109452100010000880516	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:45:21	,0001	,2018-07-31 09:55:05	,thlhd01	,	
2018073109553759686945352746	,111用户试机	,	,2018073109452400010000880574	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:45:24	,0001	,2018-07-31 09:55:05	,thlhd01	,	
2018073109553835490693738101	,111用户试机	,	,2018073109425100010000880572	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:42:51	,0001	,2018-07-31 09:55:05	,thlhd01	,	
2018073109553816684377829188	,111用户试机	,	,2018073109430800010000880531	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:43:08	,0001	,2018-07-31 09:55:05	,thlhd01	,	
2018073109554120610052778694	,111用户试机	,	,2018073109441300010000880529	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:13	,0001	,2018-07-31 09:55:05	,thlhd01	,	
2018073109554197681732182369	,111用户试机	,	,2018073109442100010000880555	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:21	,0001	,2018-07-31 09:55:05	,thlhd01	,	
2018073109554297794564192892	,111用户试机	,	,2018073109442300010000880565	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:23	,0001	,2018-07-31 09:55:05	,thlhd01	,	
2018073109554215034469221083	,111用户试机	,	,2018073109441600010000880564	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:16	,0001	,2018-07-31 09:55:05	,thlhd01	,	
2018073109554226962712534536	,111用户试机	,	,2018073109443900010000880541	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:39	,0001	,2018-07-31 09:55:05	,thlhd01	,	
2018073109554333240464342960	,111用户试机	,	,2018073109442500010000880572	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:25	,0001	,2018-07-31 09:55:05	,thlhd01	,	
2018073109554481776688514697	,111用户试机	,	,2018073109445200010000880543	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:52	,0001	,2018-07-31 09:55:05	,thlhd01	,	
2018073109554641333615316653	,111用户试机	,	,2018073109451000010000880530	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:45:10	,0001	,2018-07-31 09:55:05	,thlhd01	,	
2018073109554626426197573972	,111用户试机	,	,2018073109445800010000880522	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:58	,0001	,2018-07-31 09:55:05	,thlhd01	,	
2018073109554953453516768268	,111用户试机	,	,2018073109432100010000880578	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:43:21	,0001	,2018-07-31 09:55:05	,thlhd01	,	
2018073109554969369473799081	,111用户试机	,	,2018073109441500010000880515	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:15	,0001	,2018-07-31 09:55:05	,thlhd01	,	
2018073109555082624823076746	,111用户试机	,	,2018073109442200010000880527	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:22	,0001	,2018-07-31 09:55:05	,thlhd01	,	
2018073109555015691418154106	,111用户试机	,	,2018073109443600010000880525	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:36	,0001	,2018-07-31 09:55:05	,thlhd01	,	
2018073109555366454493973917	,111用户试机	,	,2018073109445600010000880558	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:56	,0001	,2018-07-31 09:55:05	,thlhd01	,	
2018073109555334816527088275	,111用户试机	,	,2018073109450300010000880560	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:45:03	,0001	,2018-07-31 09:55:05	,thlhd01	,	
2018073109555637346912944237	,111用户试机	,	,2018073109430100010000880585	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:43:01	,0001	,2018-07-31 09:55:05	,thlhd01	,	
2018073109555771799991054297	,111用户试机	,	,2018073109441000010000880519	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:10	,0001	,2018-07-31 09:55:05	,thlhd01	,	
2018073109560092791326495731	,111用户试机	,	,2018073109444100010000880547	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:41	,0001	,2018-07-31 09:55:05	,thlhd01	,	
2018073109560182164473715732	,111用户试机	,	,2018073109445300010000880591	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:53	,0001	,2018-07-31 09:55:05	,thlhd01	,	
2018073109560141875026510722	,111用户试机	,	,2018073109445000010000880553	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:50	,0001	,2018-07-31 09:55:05	,thlhd01	,	
2018073109560372691488079146	,111用户试机	,	,2018073109451100010000880531	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:45:11	,0001	,2018-07-31 09:55:05	,thlhd01	,	
2018073109560345357932760421	,111用户试机	,	,2018073109451700010000880567	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:45:17	,0001	,2018-07-31 09:55:05	,thlhd01	,	
2018073109560379520784736073	,111用户试机	,	,2018073109452400010000880594	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:45:24	,0001	,2018-07-31 09:55:05	,thlhd01	,	
2018073109560591694525518580	,111用户试机	,	,2018073109425600010000880581	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:42:56	,0001	,2018-07-31 09:55:05	,thlhd01	,	
2018073109560567044407599971	,111用户试机	,	,2018073109431300010000880564	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:43:13	,0001	,2018-07-31 09:55:05	,thlhd01	,	
2018073109560619676017066693	,111用户试机	,	,2018073109431300010000880552	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:43:13	,0001	,2018-07-31 09:55:05	,thlhd01	,	
2018073109560966508502671583	,111用户试机	,	,2018073109444800010000880597	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:48	,0001	,2018-07-31 09:55:05	,thlhd01	,	
2018073109561134501853329487	,111用户试机	,	,2018073109452200010000880515	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:45:22	,0001	,2018-07-31 09:55:05	,thlhd01	,	
2018073109561394775847456174	,111用户试机	,	,2018073109425200010000880532	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:42:52	,0001	,2018-07-31 09:55:05	,thlhd01	,	
2018073109561322722807943215	,111用户试机	,	,2018073109431500010000880512	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:43:15	,0001	,2018-07-31 09:55:05	,thlhd01	,	
2018073109561372414942426264	,111用户试机	,	,2018073109441900010000880559	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:19	,0001	,2018-07-31 09:55:05	,thlhd01	,	
2018073109561459360761965749	,111用户试机	,	,2018073109441800010000880511	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:18	,0001	,2018-07-31 09:55:05	,thlhd01	,	
2018073109561494586493096609	,111用户试机	,	,2018073109432200010000880577	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:43:22	,0001	,2018-07-31 09:55:05	,thlhd01	,	
2018073109561537275884113620	,111用户试机	,	,2018073109442600010000880585	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:26	,0001	,2018-07-31 09:55:05	,thlhd01	,	
2018073109561657769833028928	,111用户试机	,	,2018073109443400010000880517	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:44:34	,0001	,2018-07-31 09:55:05	,thlhd01	,	
2018073109561926569956202500	,111用户试机	,	,2018073109450800010000880519	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-31 09:45:08	,0001	,2018-07-31 09:55:05	,thlhd01	,	
2018073109562099578014721406	,111用户试机	,	,2018072416101100010000880585	,买断	,	,10000800B	,	,	,TT-10000800A:农行	,	,警报	,人工报警	,2018-07-24 16:10:11	,0001	,2018-07-31 09:55:05	,thlhd01	,	
